skidcurr,target,codegender,flagowncar,flagownrealty,cntchildren,amtincometotal,amtcredit,amtannuity,amtgoodsprice,regionpopulationrelative,daysbirth,daysemployed,daysregistration,daysidpublish,owncarage,flagmobil,flagempphone,flagworkphone,flagcontmobile,flagphone,flagemail,cntfammembers,regionratingclient,regionratingclientwcity,hourapprprocessstart,regregionnotliveregion,regregionnotworkregion,liveregionnotworkregion,regcitynotlivecity,regcitynotworkcity,livecitynotworkcity,extsource1,extsource2,extsource3,apartmentsavg,basementareaavg,yearsbeginexpluatationavg,yearsbuildavg,commonareaavg,elevatorsavg,entrancesavg,floorsmaxavg,floorsminavg,landareaavg,livingapartmentsavg,livingareaavg,nonlivingapartmentsavg,nonlivingareaavg,apartmentsmode,basementareamode,yearsbeginexpluatationmode,yearsbuildmode,commonareamode,elevatorsmode,entrancesmode,floorsmaxmode,floorsminmode,landareamode,livingapartmentsmode,livingareamode,nonlivingapartmentsmode,nonlivingareamode,apartmentsmedi,basementareamedi,yearsbeginexpluatationmedi,yearsbuildmedi,commonareamedi,elevatorsmedi,entrancesmedi,floorsmaxmedi,floorsminmedi,landareamedi,livingapartmentsmedi,livingareamedi,nonlivingapartmentsmedi,nonlivingareamedi,totalareamode,obs30cntsocialcircle,def30cntsocialcircle,obs60cntsocialcircle,def60cntsocialcircle,dayslastphonechange,flagdocument2,flagdocument3,flagdocument4,flagdocument5,flagdocument6,flagdocument7,flagdocument8,flagdocument9,flagdocument10,flagdocument11,flagdocument12,flagdocument13,flagdocument14,flagdocument15,flagdocument16,flagdocument17,flagdocument18,flagdocument19,flagdocument20,flagdocument21,amtreqcreditbureauhour,amtreqcreditbureauday,amtreqcreditbureauweek,amtreqcreditbureaumon,amtreqcreditbureauqrt,amtreqcreditbureauyear,namecontracttypeCashloans,namecontracttypeRevolvingloans,nametypesuiteChildren,nametypesuiteFamily,nametypesuiteGroupofpeople,nametypesuiteOtherA,nametypesuiteOtherB,nametypesuiteSpousepartner,nametypesuiteUnaccompanied,nameincometypeBusinessman,nameincometypeCommercialassociate,nameincometypeMaternityleave,nameincometypePensioner,nameincometypeStateservant,nameincometypeStudent,nameincometypeUnemployed,nameincometypeWorking,nameeducationtypeAcademicdegree,nameeducationtypeHighereducation,nameeducationtypeIncompletehigher,nameeducationtypeLowersecondary,nameeducationtypeSecondarysecondaryspecial,namefamilystatusCivilmarriage,namefamilystatusMarried,namefamilystatusSeparated,namefamilystatusSinglenotmarried,namefamilystatusUnknown,namefamilystatusWidow,namehousingtypeCoopapartment,namehousingtypeHouseapartment,namehousingtypeMunicipalapartment,namehousingtypeOfficeapartment,namehousingtypeRentedapartment,namehousingtypeWithparents,occupationtypeAccountants,occupationtypeCleaningstaff,occupationtypeCookingstaff,occupationtypeCorestaff,occupationtypeDrivers,occupationtypeHRstaff,occupationtypeHighskilltechstaff,occupationtypeITstaff,occupationtypeLaborers,occupationtypeLowskillLaborers,occupationtypeManagers,occupationtypeMedicinestaff,occupationtypePrivateservicestaff,occupationtypeRealtyagents,occupationtypeSalesstaff,occupationtypeSecretaries,occupationtypeSecuritystaff,occupationtypeWaitersbarmenstaff,weekdayapprprocessstartFRIDAY,weekdayapprprocessstartMONDAY,weekdayapprprocessstartSATURDAY,weekdayapprprocessstartSUNDAY,weekdayapprprocessstartTHURSDAY,weekdayapprprocessstartTUESDAY,weekdayapprprocessstartWEDNESDAY,organizationtypeAdvertising,organizationtypeAgriculture,organizationtypeBank,organizationtypeBusinessEntityType1,organizationtypeBusinessEntityType2,organizationtypeBusinessEntityType3,organizationtypeCleaning,organizationtypeConstruction,organizationtypeCulture,organizationtypeElectricity,organizationtypeEmergency,organizationtypeGovernment,organizationtypeHotel,organizationtypeHousing,organizationtypeIndustrytype1,organizationtypeIndustrytype10,organizationtypeIndustrytype11,organizationtypeIndustrytype12,organizationtypeIndustrytype13,organizationtypeIndustrytype2,organizationtypeIndustrytype3,organizationtypeIndustrytype4,organizationtypeIndustrytype5,organizationtypeIndustrytype6,organizationtypeIndustrytype7,organizationtypeIndustrytype8,organizationtypeIndustrytype9,organizationtypeInsurance,organizationtypeKindergarten,organizationtypeLegalServices,organizationtypeMedicine,organizationtypeMilitary,organizationtypeMobile,organizationtypeOther,organizationtypePolice,organizationtypePostal,organizationtypeRealtor,organizationtypeReligion,organizationtypeRestaurant,organizationtypeSchool,organizationtypeSecurity,organizationtypeSecurityMinistries,organizationtypeSelfemployed,organizationtypeServices,organizationtypeTelecom,organizationtypeTradetype1,organizationtypeTradetype2,organizationtypeTradetype3,organizationtypeTradetype4,organizationtypeTradetype5,organizationtypeTradetype6,organizationtypeTradetype7,organizationtypeTransporttype1,organizationtypeTransporttype2,organizationtypeTransporttype3,organizationtypeTransporttype4,organizationtypeUniversity,organizationtypeXNA,fondkapremontmodenotspecified,fondkapremontmodeorgspecaccount,fondkapremontmoderegoperaccount,fondkapremontmoderegoperspecaccount,housetypemodeblockofflats,housetypemodespecifichousing,housetypemodeterracedhouse,wallsmaterialmodeBlock,wallsmaterialmodeMixed,wallsmaterialmodeMonolithic,wallsmaterialmodeOthers,wallsmaterialmodePanel,wallsmaterialmodeStonebrick,wallsmaterialmodeWooden,emergencystatemodeNo,emergencystatemodeYes,daysemployedperc,incomecreditperc,incomeperperson,annuityincomeperc,paymentrate
100811,0.0,0,0,1,0,180000.0,1649646.0,43645.5,1377000.0,0.022625,-20220,-296,-6628.0,-3643,,1,1,0,1,1,0,2.0,2,2,16,0,0,0,0,0,0,0.7599168935347069,0.7968657132596014,0.511891801533151,0.4,0.2267,0.9831,0.7688,0.2417,0.44,0.3793,0.3333,0.375,0.2964,0.3261,0.4096,0.0,0.0,0.4076,0.2353,0.9831,0.7779,0.2439,0.4431,0.3793,0.3333,0.375,0.3032,0.3563,0.4268,0.0,0.0,0.4039,0.2267,0.9831,0.7719,0.2432,0.44,0.3793,0.3333,0.375,0.3016,0.3318,0.417,0.0,0.0,0.4538,2.0,0.0,2.0,0.0,-5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.01463897131552918,0.10911431907209183,90000.0,0.242475,0.026457494517005468
100812,0.0,1,0,0,1,270000.0,274779.0,28287.0,261000.0,0.072508,-13706,-1405,-5867.0,-5497,,1,1,0,1,0,1,2.0,1,1,12,0,0,0,0,0,0,0.7656428166187343,0.7540981251573382,0.7544061731797895,0.0838,0.0675,0.9762,0.6736,0.0,0.02,0.1379,0.2812,0.3229,0.0,0.0683,0.0639,0.0,0.0055,0.0788,0.0467,0.9737,0.6537,0.0,0.0,0.1724,0.1667,0.2083,0.0,0.0689,0.0477,0.0,0.0,0.0781,0.0748,0.9737,0.6444,0.0,0.0,0.1724,0.1667,0.2083,0.0,0.0641,0.0561,0.0,0.0,0.0483,0.0,0.0,0.0,0.0,-3318.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.10250984970086094,0.9826078412105729,135000.0,0.10476666666666666,0.10294454816416101
100813,0.0,1,0,1,0,135000.0,635962.5,21865.5,549000.0,0.022625,-15069,-1302,-6538.0,-4116,,1,1,0,1,0,0,1.0,2,2,14,0,0,0,1,1,0,,0.6393400306135488,0.6690566947824041,0.0165,,0.9786,,,,0.069,0.0417,,,,0.0093,,,0.0168,,0.9786,,,,0.069,0.0417,,,,0.0097,,,0.0167,,0.9786,,,,0.069,0.0417,,,,0.0094,,,0.012,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.08640254827792156,0.21227666725632408,135000.0,0.16196666666666668,0.03438174420661596
100814,0.0,1,0,0,0,126000.0,942300.0,27679.5,675000.0,0.04622,-21704,-4110,-9701.0,-4831,,1,1,0,1,1,0,2.0,1,1,12,0,0,0,0,1,1,0.8847804287716508,0.7704896298341007,0.7958031328748403,0.0412,,0.9866,,,,,,,,,0.0439,,,0.042,,0.9866,,,,,,,,,0.0457,,,0.0416,,0.9866,,,,,,,,,0.0447,,,0.0345,1.0,0.0,1.0,0.0,-2399.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.18936601548101734,0.13371537726838587,63000.0,0.21967857142857142,0.02937440305635148
100815,0.0,0,1,0,0,112500.0,225000.0,12694.5,225000.0,0.01885,-22725,365243,-8534.0,-4299,3.0,1,0,0,1,1,0,2.0,2,2,10,0,0,0,0,0,0,,0.4290908985018419,0.7726311345553628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-170.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-16.072299229922994,0.5,56250.0,0.11284,0.05642
100816,1.0,1,0,0,0,157500.0,88884.0,4950.0,67500.0,0.022625,-22562,365243,-9173.0,-4536,,1,0,0,1,0,0,2.0,2,2,10,0,0,0,0,0,0,,0.5530760637506148,0.3910549766342248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,4.0,5.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-16.188414147681943,1.7719724584852168,78750.0,0.03142857142857143,0.055690562980963955
100817,0.0,1,0,1,0,67500.0,364032.0,9733.5,288000.0,0.0105,-19335,-419,-10052.0,-2885,,1,1,0,1,0,0,1.0,3,3,14,0,0,0,0,0,0,,0.5818153129296327,0.0969483170508572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.021670545642617015,0.1854232594936709,67500.0,0.1442,0.02673803401898734
100818,0.0,0,0,0,0,225000.0,900000.0,46084.5,900000.0,0.028663,-11763,-1331,-4835.0,-3710,,1,1,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,,0.5492352177130054,0.4614823912998385,0.1464,,0.9841,0.7824,,0.16,0.1379,0.3333,0.375,,,0.1465,,0.1149,0.1492,,0.9841,0.7909,,0.1611,0.1379,0.3333,0.375,,,0.1526,,0.1216,0.1478,,0.9841,0.7853,,0.16,0.1379,0.3333,0.375,,,0.1491,,0.1173,0.1402,2.0,0.0,2.0,0.0,-1577.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.11315140695400833,0.25,112500.0,0.20482,0.051205
100819,0.0,1,0,1,0,279000.0,1520253.0,44581.5,1327500.0,0.009334,-20895,365243,-14964.0,-2644,,1,0,0,1,0,0,2.0,2,2,11,0,0,0,0,0,0,,0.743211582123909,0.5082869913916046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-17.479923426657095,0.18352208481088345,139500.0,0.15979032258064516,0.029325053132603588
100820,0.0,0,0,0,1,157500.0,808650.0,26217.0,675000.0,0.019101,-18007,-748,-7464.0,-1326,,1,1,0,1,0,0,3.0,2,2,17,0,0,0,0,0,0,,0.5857631242795973,0.8658959152750668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04153940134392181,0.19476905954368393,52500.0,0.16645714285714286,0.032420701168614355
100821,0.0,1,0,1,0,180000.0,1468719.0,40387.5,1282500.0,0.031329,-21579,-926,-7641.0,-4786,,1,1,0,1,0,0,1.0,2,2,8,0,0,0,0,0,0,,0.6342926444150448,0.4083588531230431,0.0247,0.0803,0.9702,0.5920000000000001,0.0052,0.0,0.1034,0.0833,0.125,0.05,0.0202,0.0374,0.0,0.0132,0.0252,0.0833,0.9702,0.608,0.0053,0.0,0.1034,0.0833,0.125,0.0511,0.022,0.039,0.0,0.014,0.025,0.0803,0.9702,0.5975,0.0053,0.0,0.1034,0.0833,0.125,0.0508,0.0205,0.0381,0.0,0.0135,0.0351,1.0,1.0,1.0,1.0,-635.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.042912090458315955,0.12255577819855262,180000.0,0.224375,0.027498452733300243
100822,0.0,0,0,0,1,225000.0,616923.0,48870.0,558000.0,0.009175,-11653,-439,-2223.0,-4288,,1,1,0,1,0,1,3.0,2,2,10,0,0,0,0,0,0,0.2660605187768994,0.2858978721410488,0.4992720153045617,0.1856,0.0,0.9796,,,0.0,0.4138,0.1667,,,,,,,0.1891,0.0,0.9796,,,0.0,0.4138,0.1667,,,,,,,0.1874,0.0,0.9796,,,0.0,0.4138,0.1667,,,,,,,0.1415,0.0,0.0,0.0,0.0,-618.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.03767270230841843,0.3647132624330751,75000.0,0.2172,0.07921572060046392
100824,0.0,1,0,0,0,112500.0,270000.0,13500.0,270000.0,0.0084739999999999,-16219,-1017,-2408.0,-1715,,1,1,1,1,0,0,2.0,2,2,11,0,0,0,0,1,1,,0.6385227718257058,0.4578995512067301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-798.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.062704235772859,0.4166666666666667,56250.0,0.12,0.05
100825,0.0,1,0,0,0,225000.0,500211.0,26779.5,463500.0,0.020246,-21435,365243,-2966.0,-4400,,1,0,0,1,0,0,2.0,3,3,13,0,0,0,0,0,0,,0.0670703972185817,,,,,,,0.04,0.0345,0.3333,,,,,,,,,,,,0.0403,0.0345,0.3333,,,,,,,,,,,,0.04,0.0345,0.3333,,,,,,,,0.0,0.0,0.0,0.0,-1507.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-17.039561464893865,0.4498101801039961,112500.0,0.11902,0.05353640763597762
100827,0.0,1,0,1,0,117000.0,225000.0,17775.0,225000.0,0.031329,-8759,-948,-3177.0,-1404,,1,1,0,1,0,0,1.0,2,2,12,0,0,0,0,0,0,0.3421588729137527,0.3258337237271525,0.1974745115685422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-1082.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1082315332800548,0.52,117000.0,0.1519230769230769,0.079
100828,0.0,1,0,0,0,153000.0,450000.0,47880.0,450000.0,0.026392,-10662,-1799,-2202.0,-1179,,1,1,1,1,1,0,2.0,2,2,10,0,0,0,0,0,0,0.2369085617195556,0.4025437510482945,,0.132,0.1177,0.9801,,,0.16,0.1379,0.3333,,,,0.0806,,0.1213,0.1345,0.1222,0.9801,,,0.1611,0.1379,0.3333,,,,0.084,,0.1285,0.1332,0.1177,0.9801,,,0.16,0.1379,0.3333,,,,0.0821,,0.1239,0.1173,0.0,0.0,0.0,0.0,-1490.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.16873006940536484,0.34,76500.0,0.3129411764705882,0.1064
100829,0.0,1,0,1,0,90000.0,253737.0,14697.0,229500.0,0.009175,-21082,365243,-5685.0,-4225,,1,0,0,1,0,0,2.0,2,2,14,0,0,0,0,0,0,,0.3145866187413444,0.6940926425266661,0.1669999999999999,0.0758,0.9916,,,0.16,0.1379,0.375,,0.1096,,0.1973,,0.0,0.1702,0.0787,0.9916,,,0.1611,0.1379,0.375,,0.1121,,0.2056,,0.0,0.1686,0.0758,0.9916,,,0.16,0.1379,0.375,,0.1116,,0.2009,,0.0,0.1552,2.0,0.0,2.0,0.0,-390.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,-17.32487430035101,0.3546979746745646,45000.0,0.1633,0.0579221792643564
100831,0.0,1,1,0,2,67500.0,497520.0,33376.5,450000.0,0.00702,-10237,-1563,-318.0,-2913,14.0,1,1,0,1,0,0,4.0,2,2,10,0,0,0,0,0,0,0.40981420653352,0.6560290586686351,0.475849908720221,0.0907,,,0.9252,,0.18,0.1552,0.2708,0.3125,,0.074,0.1178,0.0,0.0,0.063,,,0.9216,,0.1208,0.1034,0.2083,0.25,,0.0551,0.0773,0.0,0.0,0.0916,,,0.9262,,0.18,0.1552,0.2708,0.3125,,0.0752,0.1199,0.0,0.0,0.0731,1.0,0.0,1.0,0.0,-1104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.15268144964345023,0.13567293777134587,16875.0,0.49446666666666667,0.0670857452966715
